age,balance,campaign,contact_cellular,contact_telephone,contact_unknown,day,default_no,default_yes,duration,education_primary,education_secondary,education_tertiary,education_unknown,housing_no,housing_yes,loan_no,loan_yes,marital_divorced,marital_married,marital_single,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,pdays,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown,previous,target,job
39,0,2,1,0,0,17,1,0,486,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
29,770,1,1,0,0,17,1,0,341,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
52,1374,2,1,0,0,17,1,0,267,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,322,1,0,0,0,1,0,0
52,568,1,0,1,0,17,1,0,246,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,317,1,0,0,0,1,0,0
35,293,1,1,0,0,17,1,0,1017,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,325,0,1,0,0,1,1,0
43,-88,1,1,0,0,17,1,0,313,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,147,1,0,0,0,2,0,0
32,1059,1,1,0,0,17,1,0,115,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
31,-163,1,1,0,0,17,1,0,135,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,270,1,0,0,0,2,0,0
33,202,1,1,0,0,17,1,0,377,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
43,-181,1,1,0,0,17,1,0,351,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,337,1,0,0,0,3,0,0
34,2595,1,1,0,0,17,1,0,126,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,336,0,1,0,0,2,0,0
32,435,1,1,0,0,17,1,0,456,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,331,1,0,0,0,1,0,0
54,-133,1,1,0,0,17,1,0,76,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,343,1,0,0,0,2,0,1
38,8444,2,1,0,0,17,1,0,39,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,324,0,1,0,0,1,0,0
33,288,1,1,0,0,17,1,0,306,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
38,0,1,1,0,0,17,1,0,239,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,147,1,0,0,0,4,0,0
28,1065,1,1,0,0,17,1,0,406,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,317,1,0,0,0,1,0,0
34,-126,2,1,0,0,17,1,0,292,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
28,-92,1,1,0,0,17,1,0,873,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
29,32,1,1,0,0,17,1,0,514,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
24,578,5,1,0,0,17,1,0,385,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
24,9,1,1,0,0,17,1,0,468,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
32,294,1,1,0,0,17,1,0,1095,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,274,0,0,1,0,5,1,1
36,670,1,1,0,0,17,1,0,122,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,343,1,0,0,0,1,0,1
30,595,1,1,0,0,17,1,0,172,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
43,948,1,1,0,0,17,1,0,185,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,336,0,1,0,0,2,0,0
60,13546,3,1,0,0,17,1,0,452,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,1
45,407,1,1,0,0,17,1,0,196,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
39,561,1,1,0,0,17,1,0,88,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
43,243,3,1,0,0,17,1,0,31,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,338,1,0,0,0,5,0,1
31,658,1,1,0,0,17,1,0,268,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,270,1,0,0,0,1,0,0
31,314,1,1,0,0,17,1,0,279,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
24,372,1,1,0,0,17,1,0,143,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
28,490,1,1,0,0,17,1,0,728,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,316,0,1,0,0,3,0,1
30,971,1,1,0,0,17,1,0,283,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,317,0,1,0,0,2,0,0
29,314,1,1,0,0,17,1,0,357,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
46,-175,1,1,0,0,17,1,0,250,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,324,1,0,0,0,2,0,0
33,375,1,1,0,0,17,1,0,151,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
42,414,3,1,0,0,17,1,0,400,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
54,6525,1,1,0,0,17,1,0,231,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,149,1,0,0,0,4,0,1
34,329,1,1,0,0,17,1,0,952,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,343,1,0,0,0,1,1,0
34,598,1,1,0,0,17,1,0,365,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,324,1,0,0,0,1,0,1
33,289,1,1,0,0,17,1,0,388,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
31,578,1,1,0,0,17,1,0,664,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,319,1,0,0,0,4,0,1
35,48,1,1,0,0,17,1,0,73,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
31,223,1,1,0,0,17,1,0,508,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,315,0,0,1,0,11,0,1
33,264,1,1,0,0,17,1,0,494,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
43,214,2,0,1,0,17,1,0,421,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,324,1,0,0,0,24,0,1
54,551,1,1,0,0,17,1,0,251,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,263,1,0,0,0,2,0,0
36,253,1,1,0,0,17,1,0,54,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
36,-508,2,1,0,0,17,0,1,832,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
36,543,1,1,0,0,17,1,0,101,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,269,1,0,0,0,2,0,0
33,48,1,1,0,0,17,1,0,303,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
30,-43,1,1,0,0,17,1,0,79,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,325,0,1,0,0,2,0,0
55,1187,1,1,0,0,17,1,0,113,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,319,1,0,0,0,2,0,0
28,16,1,1,0,0,17,1,0,268,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,333,1,0,0,0,1,0,1
46,523,1,1,0,0,17,1,0,172,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
30,306,1,1,0,0,17,1,0,314,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
32,782,1,1,0,0,17,1,0,517,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
32,329,1,1,0,0,17,1,0,237,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
39,394,2,1,0,0,17,1,0,981,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
22,104,1,1,0,0,17,1,0,531,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,339,0,1,0,0,1,0,0
55,505,1,1,0,0,17,1,0,58,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,316,0,1,0,0,1,0,1
35,793,1,1,0,0,17,1,0,106,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
34,642,1,1,0,0,17,1,0,351,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
35,457,1,1,0,0,17,1,0,69,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,322,1,0,0,0,2,0,0
38,-113,1,1,0,0,17,1,0,141,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,323,1,0,0,0,3,0,1
51,615,1,1,0,0,17,1,0,97,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
36,302,1,1,0,0,17,1,0,112,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
36,953,1,1,0,0,17,1,0,72,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,346,0,1,0,0,1,0,1
52,3429,1,1,0,0,17,1,0,516,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
39,1408,1,1,0,0,17,1,0,306,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
39,1413,1,1,0,0,17,1,0,396,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
36,247,1,1,0,0,17,1,0,351,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
37,1776,1,1,0,0,17,1,0,224,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
34,436,1,1,0,0,17,1,0,28,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,345,1,0,0,0,1,0,1
41,1010,1,1,0,0,17,1,0,47,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,338,1,0,0,0,1,0,1
38,2264,1,1,0,0,17,1,0,204,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
35,195,1,1,0,0,17,1,0,203,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
48,1143,1,1,0,0,17,1,0,264,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,317,1,0,0,0,1,0,0
40,4795,1,1,0,0,17,1,0,57,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
45,976,1,1,0,0,17,1,0,183,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,338,1,0,0,0,2,0,1
40,190,1,1,0,0,17,1,0,139,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,346,1,0,0,0,2,0,0
34,334,2,1,0,0,17,1,0,139,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,318,1,0,0,0,1,0,0
30,398,2,1,0,0,17,1,0,132,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,238,1,0,0,0,2,0,1
33,3975,1,1,0,0,17,1,0,515,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,150,0,1,0,0,1,0,0
34,1641,1,1,0,0,17,1,0,380,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
43,316,1,1,0,0,17,1,0,289,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
55,2990,1,1,0,0,17,1,0,83,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
32,1074,1,1,0,0,17,1,0,38,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,329,1,0,0,0,2,0,1
30,2,2,1,0,0,17,1,0,291,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,326,1,0,0,0,1,0,0
30,5,3,1,0,0,17,1,0,840,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0
37,-90,2,1,0,0,17,1,0,921,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,263,1,0,0,0,3,0,1
34,172,1,1,0,0,17,1,0,306,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
52,383,2,1,0,0,17,1,0,299,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
44,887,1,1,0,0,17,1,0,519,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,2,0,1
33,1558,1,1,0,0,17,1,0,97,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
22,-7,1,1,0,0,17,1,0,84,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,343,0,1,0,0,1,0,0
53,197,1,1,0,0,17,1,0,307,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
29,580,2,1,0,0,17,1,0,1311,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0
28,437,1,1,0,0,17,1,0,219,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,322,1,0,0,0,2,0,0
44,228,1,1,0,0,17,1,0,273,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,343,0,1,0,0,1,0,0
31,99,2,1,0,0,17,1,0,193,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,322,0,1,0,0,1,0,0
34,747,2,1,0,0,17,1,0,248,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
40,300,2,1,0,0,17,1,0,386,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
34,21,1,1,0,0,17,1,0,332,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,346,1,0,0,0,3,0,1
54,736,1,0,1,0,17,1,0,158,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
28,675,2,1,0,0,17,1,0,499,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
34,0,2,1,0,0,17,1,0,158,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
37,9269,1,1,0,0,17,1,0,71,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,149,1,0,0,0,2,0,1
58,1476,1,1,0,0,17,1,0,286,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
37,722,1,1,0,0,17,1,0,362,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,150,1,0,0,0,3,0,0
33,273,1,1,0,0,17,1,0,181,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,317,1,0,0,0,1,0,1
36,275,1,1,0,0,17,1,0,89,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,332,1,0,0,0,2,0,0
32,9,2,1,0,0,17,1,0,334,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
28,3028,1,1,0,0,17,1,0,183,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
31,985,1,1,0,0,17,1,0,997,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,57,1,0,0,0,2,1,1
32,1912,1,0,1,0,17,1,0,42,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
34,91,1,1,0,0,17,1,0,144,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,281,1,0,0,0,1,0,1
54,426,2,1,0,0,17,1,0,74,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,323,1,0,0,0,1,0,1
40,556,1,1,0,0,17,1,0,234,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,323,1,0,0,0,1,0,1
45,271,1,1,0,0,17,1,0,245,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,343,1,0,0,0,1,0,0
29,205,1,1,0,0,17,1,0,218,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,340,1,0,0,0,3,0,1
34,-44,2,1,0,0,17,1,0,759,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
32,225,1,1,0,0,17,1,0,574,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,150,1,0,0,0,1,1,0
56,1222,1,1,0,0,17,1,0,754,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
74,4515,5,0,1,0,17,1,0,1161,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
49,1096,1,1,0,0,17,1,0,609,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,303,1,0,0,0,5,0,1
39,260,1,1,0,0,17,1,0,146,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,281,1,0,0,0,1,0,1
38,825,1,1,0,0,17,1,0,235,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
34,-317,3,1,0,0,17,1,0,518,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,346,0,1,0,0,1,0,0
38,398,1,1,0,0,17,1,0,239,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,332,1,0,0,0,1,0,0
48,408,1,1,0,0,17,1,0,132,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
31,8295,1,1,0,0,17,1,0,218,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,149,1,0,0,0,1,0,1
36,1272,1,1,0,0,17,1,0,245,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
30,69,1,1,0,0,17,1,0,997,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,1
79,3481,4,0,1,0,17,1,0,82,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
38,5432,1,1,0,0,17,1,0,707,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,149,1,0,0,0,2,0,1
60,0,3,1,0,0,17,1,0,68,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,343,0,1,0,0,1,0,0
30,-6,1,1,0,0,17,1,0,461,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
36,265,1,1,0,0,17,1,0,140,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
53,2018,1,1,0,0,17,1,0,212,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
34,2021,6,1,0,0,17,1,0,51,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,148,0,1,0,0,8,0,0
30,578,2,1,0,0,17,1,0,71,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,317,1,0,0,0,1,0,0
40,928,1,1,0,0,17,1,0,53,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
48,185,1,1,0,0,17,1,0,193,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
41,43,1,0,1,0,17,1,0,198,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
32,1415,1,1,0,0,17,1,0,645,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,345,1,0,0,0,1,0,0
30,2017,5,1,0,0,17,1,0,108,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
57,93,1,0,1,0,17,1,0,137,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
39,-3058,3,1,0,0,17,1,0,882,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,1
42,-256,1,1,0,0,17,1,0,576,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,318,1,0,0,0,2,0,0
40,1028,1,1,0,0,17,1,0,319,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
46,229,1,1,0,0,17,1,0,191,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
39,375,2,0,1,0,17,1,0,777,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
41,382,2,0,1,0,17,1,0,218,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
42,115,1,1,0,0,17,1,0,161,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,149,1,0,0,0,2,0,0
34,1467,1,1,0,0,17,1,0,113,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,332,1,0,0,0,2,0,1
50,432,1,1,0,0,17,1,0,329,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
41,598,1,1,0,0,17,1,0,155,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
48,540,1,1,0,0,17,1,0,106,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
34,277,2,1,0,0,17,1,0,76,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
53,-172,1,1,0,0,17,1,0,66,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
36,733,2,1,0,0,17,1,0,382,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
33,5,2,1,0,0,17,1,0,1007,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0
40,224,2,1,0,0,17,1,0,875,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0
